learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
74000.0,1.771604809,3.7587530634099003E-8,74000.0,0.9279450501817211,0.004398142121400994,0.9997,0.0,0.8449414590213149,3332.3333333333335,0.0,1.0,0.9494305239180013,74000.0,68944.0,23.0,12.0,12.0,2.0,0.0,0.0,1.0
75000.0,1.787232484,3.7866263690448065E-8,75000.0,0.9277116468273815,0.004395672779898163,0.9997,0.0,0.8449414590213149,3332.3333333333335,0.0,1.0,0.948747152619596,75000.0,68944.0,23.0,12.0,12.0,2.0,0.0,0.0,1.0
76000.0,1.803803087,3.816181468058172E-8,76000.0,0.9270781234370311,0.004357668603037768,0.9997,0.0,0.8449414590213149,3332.3333333333335,0.0,1.0,0.9480637813211903,76000.0,68944.0,23.0,12.0,12.0,2.0,0.0,0.0,1.0
77000.0,1.831486972,3.8976660284927745E-8,77000.0,0.9965319478138336,0.9067570220068335,0.9978,0.9427574665079147,0.8449414590213149,48.01960784313726,0.9521475834642038,0.999693752552062,0.7353125000000011,77000.0,113776.0,23.0,12.0,12.0,2.0,0.0,0.0,1.0
78000.0,1.865198324,3.9783331855963926E-8,78000.0,0.9936361259477832,0.8998663025305198,0.9974,0.933018865494152,0.8449414590213149,47.78048780487805,0.9496769075128685,0.9993874425727411,0.6836193447737836,78000.0,92496.0,23.0,12.0,12.0,2.0,0.0,0.0,1.0
79000.0,1.892037395,4.042672458976508E-8,79000.0,0.9960197406019778,0.9236369022944162,0.9976,0.9481387651062062,0.8449414590213149,40.1522633744856,0.9619545385049237,0.9993850568822384,0.7215859030837048,79000.0,92664.0,23.0,12.0,12.0,2.0,0.0,0.0,1.0
80000.0,1.924101075,4.0981354579230155E-8,80000.0,0.9961137298816108,0.9428338208999711,0.9967,0.9603879199000531,0.8449414590213149,21.573363431151243,0.9720767604676802,0.9990582818876217,0.7003405221339409,80000.0,66864.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
81000.0,1.943970176,4.1346058547333305E-8,81000.0,0.9960058097312999,0.9448277806407636,0.9967,0.960387786762415,0.9961137298816108,21.624434389140273,0.9731248632529839,0.9989537560159029,0.6965947786606151,81000.0,70952.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
82000.0,1.960527159,4.165140667606146E-8,82000.0,0.9962645302459194,0.944897504234094,0.9967,0.960387786762415,0.9961137298816108,21.624434389140273,0.9731248632529839,0.9989537560159029,0.6928490351872887,82000.0,71288.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
83000.0,1.976935966,4.1956161569911584E-8,83000.0,0.9964740157495225,0.9449452538527139,0.9967,0.960387786762415,0.9961137298816108,21.624434389140273,0.9731248632529839,0.9989537560159029,0.6891032917139644,83000.0,71792.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
84000.0,1.993522954,4.2264946654670777E-8,84000.0,0.9963696280578966,0.9449201475682698,0.9967,0.960387786762415,0.9961137298816108,21.624434389140273,0.9731248632529839,0.9989537560159029,0.6853575482406387,84000.0,71960.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
85000.0,2.011898123,4.260941655129609E-8,85000.0,0.9962344684843853,0.944894261664215,0.9967,0.960387786762415,0.9961137298816108,21.624434389140273,0.9731248632529839,0.9989537560159029,0.6816118047673129,85000.0,72464.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
86000.0,2.03007753,4.29510443303196E-8,86000.0,0.9962092716364284,0.942805742370339,0.9966,0.9592321544151702,0.9961137298816108,21.573363431151243,0.9720258544028412,0.9989536465418019,0.6684807256235877,86000.0,72640.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
87000.0,2.046865287,4.326724981957633E-8,87000.0,0.9946799320413511,0.962190193298716,0.9985,0.9681755420129533,0.9961137298816108,40.32231404958678,0.9829794011216677,0.9992826398852224,0.8520408163265365,87000.0,72808.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
88000.0,2.066753778,4.3740646330685257E-8,88000.0,0.996776887299265,0.9682138796996745,0.9987,0.972306958196289,0.9961137298816108,40.49377593360996,0.9850672045664775,0.9993851829080849,0.8702947845805016,88000.0,92008.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
89000.0,2.084833346,4.4170985888048186E-8,89000.0,0.9962027803629063,0.9620835903591278,0.9987,0.9669177524429976,0.9961137298816108,48.75124378109453,0.982131939258918,0.9993876926216961,0.8688208616780073,89000.0,92008.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
90000.0,2.113244534,4.524814230464813E-8,90000.0,0.9978288525295941,0.7580801914482982,0.9983,0.8341068508015558,0.9961137298816108,174.43859649122808,0.8684229106418454,0.9996982801971236,0.8368869936034081,90000.0,146552.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
91000.0,2.1565278,4.7026739205941563E-8,91000.0,0.9992577794215429,0.9310846452564001,0.9981,0.9509301069103836,0.9978288525295941,48.504950495049506,0.964478164075074,0.9994896917738314,0.8403508771929816,91000.0,158840.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
92000.0,2.199850481,4.8818253018692553E-8,92000.0,0.9991158025784207,0.9308109485949694,0.9978,0.943601543882101,0.9978288525295941,48.504950495049506,0.9643304230293899,0.9991835068381302,0.8131117266851364,92000.0,159848.0,27.0,14.0,14.0,3.0,0.0,0.0,1.0
93000.0,2.237364543,4.923789352895278E-8,93000.0,0.9989692784342733,0.9305386832090867,0.9975,0.9363803579190181,0.9978288525295941,48.504950495049506,0.9641826593454472,0.9988773219024291,0.7853185595567909,93000.0,43240.0,31.0,16.0,16.0,2.0,0.0,0.0,1.0
94000.0,2.251768122,4.940402315149291E-8,94000.0,0.999054161386745,0.9305906708692089,0.9975,0.9363803579190181,0.9978288525295941,48.504950495049506,0.9641826593454472,0.9988773219024291,0.7830101569713798,94000.0,44584.0,31.0,16.0,16.0,2.0,0.0,0.0,1.0
95000.0,2.291099883,5.0337776747968876E-8,95000.0,0.9973250100041109,0.9092981443394801,0.996,0.9301437920185089,0.9978288525295941,32.11258278145695,0.9536117597769291,0.9986595174262735,0.6787827557058327,95000.0,91768.0,31.0,16.0,16.0,2.0,0.0,0.0,1.0
96000.0,2.331234267,5.1302795138982023E-8,96000.0,0.9973523660178002,0.9121494561086592,0.9959,0.9285143895303224,0.9978288525295941,32.222591362126245,0.9550959639779847,0.9984534488091555,0.6672865595942514,96000.0,92944.0,31.0,16.0,16.0,2.0,0.0,0.0,1.0
97000.0,2.378255694,5.1568759259589846E-8,97000.0,0.9973033833333504,0.9120605657863293,0.9958,0.9268906343073013,0.9978288525295941,32.222591362126245,0.95504664961296,0.9983503453964326,0.65562130177515,97000.0,21864.0,33.0,17.0,17.0,1.0,0.0,0.0,1.0
98000.0,2.402924894,5.183338000659314E-8,98000.0,0.9974225859500534,0.9122017895169485,0.9959,0.9285143895303224,0.9978288525295941,32.222591362126245,0.9550959639779847,0.9984534488091555,0.6603550295858008,98000.0,41464.0,33.0,17.0,17.0,1.0,0.0,0.0,1.0
99000.0,2.417453736,5.198922750157201E-8,99000.0,0.9974448508066215,0.9122173593115326,0.9959,0.9285143895303224,0.9978288525295941,32.222591362126245,0.9550959639779847,0.9984534488091555,0.6568892645815724,99000.0,41464.0,33.0,17.0,17.0,1.0,0.0,0.0,1.0
100000.0,2.431506091,5.2141185310824464E-8,100000.0,0.9971610581700645,0.9445546122975318,0.9972,0.9416541466189614,0.9978288525295941,39.816326530612244,0.9723593437272109,0.9984623270117888,0.7633136094674536,100000.0,41800.0,33.0,17.0,17.0,1.0,0.0,0.0,1.0
101000.0,2.448039734,5.2319974999046985E-8,101000.0,0.9942348484848484,0.8667405555422929,0.9975,0.8731093290021351,0.9971610581700645,99.0,0.932172438203069,0.9987878787878788,0.7865595942519067,101000.0,41800.0,33.0,17.0,17.0,1.0,0.0,0.0,1.0
