learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.986495995,6.586694167449346E-7,1000.0,1.0,1.0,0.999,0.0,0.0,1.7976931348623157E308,?,0.999,-Infinity,1000.0,2580920.0
2000.0,2.874577349,1.919314620080166E-6,2000.0,1.0,1.0,0.9995,0.0,0.0,1.7976931348623157E308,?,0.9995,-Infinity,2000.0,2580920.0
3000.0,4.489879065,2.99782871900949E-6,3000.0,1.0,1.0,0.9996666666666667,0.0,0.0,1.7976931348623157E308,?,0.9996666666666667,-Infinity,3000.0,2580920.0
4000.0,6.280117276,4.193145440263756E-6,4000.0,1.0,1.0,0.99975,0.0,0.0,1.7976931348623157E308,?,0.99975,-Infinity,4000.0,2580920.0
5000.0,8.120178421,5.421728229545294E-6,5000.0,1.0,1.0,0.9998,0.0,0.0,1.7976931348623157E308,?,0.9998,-Infinity,5000.0,2580920.0
6000.0,9.749057506,6.509307745633418E-6,6000.0,1.0,1.0,0.9998333333333334,0.0,0.0,1.7976931348623157E308,?,0.9998333333333334,-Infinity,6000.0,2580920.0
7000.0,11.289875982,7.5380904391675554E-6,7000.0,1.0,1.0,0.9998571428571429,0.0,0.0,1.7976931348623157E308,?,0.9998571428571429,-Infinity,7000.0,2580920.0
8000.0,12.798016641,8.54505461668847E-6,8000.0,1.0,1.0,0.999875,0.0,0.0,1.7976931348623157E308,?,0.999875,-Infinity,8000.0,2580920.0
9000.0,14.208036462,9.48650489910636E-6,9000.0,1.0,1.0,0.9998888888888889,0.0,0.0,1.7976931348623157E308,?,0.9998888888888889,-Infinity,9000.0,2580920.0
10000.0,15.98308732,1.0671681239666623E-5,10000.0,1.0,1.0,0.9999,0.0,0.0,1.7976931348623157E308,?,0.9999,-Infinity,10000.0,2580920.0
11000.0,17.692875439,1.1813282572877457E-5,11000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,11000.0,2580920.0
12000.0,19.511949076,1.3027852300044852E-5,12000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,12000.0,2580920.0
13000.0,21.252864428,1.4190236846273184E-5,13000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,13000.0,2580920.0
14000.0,23.075596224,1.5407249074441194E-5,14000.0,0.5,-0.5,0.9999,0.0,1.0,9999.0,0.0,1.0,-0.39999999999906743,14000.0,2580920.0
15000.0,25.208836681,1.6831583541798953E-5,15000.0,0.855913425111864,-0.05760746808480266,0.9993,0.0,1.0,1427.5714285714287,0.0,1.0,-0.5000000000002379,15000.0,2580920.0
16000.0,27.819594835,1.8574749818472244E-5,16000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,1.0,713.2857142857143,0.2672612419124244,1.0,-0.48571428571431835,16000.0,2580920.0
17000.0,29.965909006,2.0007813419672124E-5,17000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,1.0,713.2857142857143,0.2672612419124244,1.0,-0.5785714285714633,17000.0,2580920.0
18000.0,32.176156827,2.148356461430301E-5,18000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,1.0,713.2857142857143,0.2672612419124244,1.0,-0.6714285714285552,18000.0,2580920.0
19000.0,34.033892499,2.2723948435164338E-5,19000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,1.0,713.2857142857143,0.2672612419124244,1.0,-0.764285714285697,19000.0,2580920.0
20000.0,35.922051396,2.398464541286342E-5,20000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,1.0,713.2857142857143,0.2672612419124244,1.0,-0.8571428571427212,20000.0,2580920.0
21000.0,37.73400893,2.5194463818752E-5,21000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,0.9272696060198564,713.2857142857143,0.2672612419124244,1.0,-0.9499999999998417,21000.0,2580920.0
22000.0,39.551855946,2.640821454843463E-5,22000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,0.9272696060198564,713.2857142857143,0.2672612419124244,1.0,-1.0428571428570257,22000.0,2580920.0
23000.0,41.413372031,2.7651122497562458E-5,23000.0,0.9272696060198564,0.1350090126176633,0.9987,0.13317152535134588,0.9272696060198564,713.2857142857143,0.2672612419124244,1.0,-1.135714285714214,23000.0,2580920.0
24000.0,43.287310316,2.8902324573853656E-5,24000.0,0.960313792545694,0.18367878241714086,0.9988,0.1426979296155045,0.9272696060198564,768.2307692307693,0.2773500981126146,1.0,-1.057142857142656,24000.0,2580920.0
25000.0,45.118573921,3.0125033370164153E-5,25000.0,0.9372122698158527,0.22473854083266553,0.9993,0.22208392603133983,0.9272696060198564,1249.0,0.3535533905932738,1.0,-0.16666666666663582,25000.0,2580920.0
26000.0,47.085753523,3.143849135443288E-5,26000.0,0.5,-0.5,0.9999,0.0,0.9272696060198564,9999.0,0.0,1.0,0.8266666666666718,26000.0,2580920.0
27000.0,48.751002041,3.255035422630032E-5,27000.0,0.6666666666666666,-0.30000000000000004,0.9997,0.0,0.9272696060198564,3332.3333333333335,0.0,1.0,0.5235294117647712,27000.0,2580920.0
28000.0,50.311965849,3.359258767295036E-5,28000.0,0.6666666666666666,-0.30000000000000004,0.9997,0.0,0.9272696060198564,3332.3333333333335,0.0,1.0,0.5058823529411893,28000.0,2580920.0
29000.0,51.974906927,3.470290989978054E-5,29000.0,0.625,-0.3500000000000001,0.9996,0.0,0.9272696060198564,2499.0,0.0,1.0,0.3555555555555794,29000.0,2580920.0
30000.0,53.714442873,3.586437343614155E-5,30000.0,0.625,-0.3500000000000001,0.9996,0.0,0.9272696060198564,2499.0,0.0,1.0,0.3333333333334567,30000.0,2580920.0
31000.0,55.445074374,3.701989160057574E-5,31000.0,0.625,-0.3500000000000001,0.9996,0.0,0.625,2499.0,0.0,1.0,0.31111111111116635,31000.0,2580920.0
32000.0,57.279036557,3.8244402199231414E-5,32000.0,0.9852941176470589,0.9161764705882354,0.9991,0.9653240124278735,0.625,72.52941176470588,0.9663454503498036,1.0,0.8079999999999956,32000.0,2580920.0
33000.0,58.822482068,3.927493892686198E-5,33000.0,0.9901930760054124,0.9440987317752776,0.9991,0.9769846871451803,0.625,48.01960784313726,0.9776923610938036,1.0,0.8637614678899066,33000.0,2580920.0
34000.0,60.700409823,4.0528804715820376E-5,34000.0,0.9901930760054124,0.9440987317752776,0.9991,0.9769846871451803,0.625,48.01960784313726,0.9776923610938036,1.0,0.8596330275229336,34000.0,2580920.0
35000.0,62.496222755,4.172784359940292E-5,35000.0,0.992608323348205,0.9512120177535027,0.9992,0.9794915441072791,0.625,48.26108374384236,0.9800975119879277,1.0,0.8715596330275202,35000.0,2580920.0
36000.0,64.276723954,4.2916659055525466E-5,36000.0,0.992608323348205,0.9512120177535027,0.9992,0.9794915441072791,0.625,48.26108374384236,0.9800975119879277,1.0,0.8678899082568777,36000.0,2580920.0
37000.0,66.060540242,4.410768794966413E-5,37000.0,0.9950233524692081,0.9626669184945801,0.9994,0.9845424965413824,0.625,48.75124378109453,0.9849615493669504,1.0,0.898165137614671,37000.0,2580920.0
