learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
322000.0,18.792619674,1.236736572417007E-6,322000.0,0.9984188009369495,0.9865646425549018,0.9971,0.9840797374584014,0.9989716917153298,8.950248756218905,0.9957349748690054,0.9974430239021679,0.0854064642507264,322000.0,301808.0,0.1429343891986913,0.8570656108013087,322000.0,0.0,138412.0,193526.64072938383
323000.0,18.844883003,1.240899390775792E-6,323000.0,0.9958456004977422,0.9741862588940415,0.9972,0.9457334052753326,0.9989716917153298,38.0625,0.9890168983182605,0.9976395730706076,0.1142017629774695,323000.0,307888.0,0.1429343891986913,0.8570656108013087,323000.0,0.0,141452.0,197825.84995899803
324000.0,18.967137518,1.252686517311528E-6,324000.0,0.9802234863645244,0.7582369510640883,0.999,0.8953363992790753,0.9989716917153298,187.67924528301887,0.900733453756982,1.0,0.6969130028063577,324000.0,372688.0,0.2202300621178685,0.7797699378821314,324000.0,0.0,173852.0,243646.3693798863
325000.0,19.148788865,1.2725928933315794E-6,325000.0,0.9989301557292549,0.9793801661641001,0.9987,0.9927938107481755,0.9989716917153298,8.920634920634921,0.9939745228419957,0.9998887900355872,0.7912549407114663,325000.0,423600.0,0.3961717287603404,0.6038282712396597,325000.0,0.0,199308.0,279646.58982365584
326000.0,19.267395835,1.2794164590432813E-6,326000.0,0.9988657245593967,0.9789542836833922,0.9987,0.9927938107481755,0.9989716917153298,8.920634920634921,0.9939745228419957,0.9998887900355872,0.7906126482213495,326000.0,222384.0,0.3961717287603404,0.6038282712396597,326000.0,0.0,98700.0,137365.39174042348
327000.0,19.337914227,1.2837684009762013E-6,327000.0,0.9988644006312489,0.9790287793233019,0.9987,0.9927938107481755,0.9989716917153298,8.920634920634921,0.9939745228419957,0.9998887900355872,0.7899703557312293,327000.0,238552.0,0.3712629441241377,0.6287370558758624,327000.0,0.0,106784.0,148797.89417864758
328000.0,19.406212418,1.2881496957073265E-6,328000.0,0.9988638489945207,0.9790219537212218,0.9987,0.9927938107481755,0.9989716917153298,8.920634920634921,0.9939745228419957,0.9998887900355872,0.7893280632411122,328000.0,247968.0,0.3712629441241377,0.6287370558758624,328000.0,0.0,111492.0,155456.0116303001
329000.0,19.47405263,1.2925553854690894E-6,329000.0,0.9993769290491965,0.9805400475587865,0.9988,0.9933451796529756,0.9989716917153298,8.930486593843098,0.9944679390606437,0.9998888024018682,0.8049407114624544,329000.0,251032.0,0.3712629441241377,0.6287370558758624,329000.0,0.0,113024.0,157622.5868078557
330000.0,19.548379452,1.2974510904474874E-6,330000.0,0.9993816773081038,0.9807609641835301,0.9988,0.9933451796529756,0.9989716917153298,8.930486593843098,0.9944679390606437,0.9998888024018682,0.8043478260869596,330000.0,254608.0,0.3712629441241377,0.6287370558758624,330000.0,0.0,114812.0,160151.20065737877
331000.0,19.699793957,1.3101246456496797E-6,331000.0,0.9999540763868435,0.9804102595444136,0.9986,0.9933568860194435,0.9993816773081038,7.312551953449709,0.9945256335325922,0.9998863248834831,0.7916366906474868,331000.0,323544.0,0.1083979896451667,0.8916020103548333,331000.0,0.0,149280.0,208896.31372525461
