learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
332000.0,52.316817431,9.389639210066752E-6,332000.0,0.9999124049600904,0.9805853203134869,0.9981,0.9909940809307911,0.999304214433139,7.312551953449709,0.9938816157846811,0.9994316244174151,0.7163669064748193,332000.0,1824152.0
333000.0,52.559777216,9.505772043180086E-6,333000.0,0.9999120269879657,0.980575740299638,0.9981,0.9909940809307911,0.999304214433139,7.312551953449709,0.9938816157846811,0.9994316244174151,0.7155125899280549,333000.0,1847664.0
334000.0,52.806163134,9.623686848294848E-6,334000.0,0.99999256067091,0.9900293970676368,0.999,0.9951057045460663,0.999304214433139,7.658008658008658,0.9975510772355436,0.9994347088750707,0.8498201438848927,334000.0,1849928.0
335000.0,53.070513316,9.752605098150902E-6,335000.0,0.9999913265306123,0.9720796813358126,0.9996,0.9896949711459203,0.999304214433139,49.0,0.9899494936611666,1.0,0.9397482014388552,335000.0,1885112.0
336000.0,53.359305389,9.89640649090561E-6,336000.0,0.9999918367346938,0.9722503902485732,0.9996,0.9896949711459203,0.999304214433139,49.0,0.9899494936611666,1.0,0.9395683453237478,336000.0,1924776.0
337000.0,53.652274704,1.0048129295987094E-5,337000.0,0.9999974489795919,0.9725549871100606,0.9996,0.9896949711459203,0.999304214433139,49.0,0.9899494936611666,1.0,0.9393884892086397,337000.0,2001848.0
338000.0,53.905538721,1.018008835557288E-5,338000.0,0.9999979591836735,0.9725913327946126,0.9996,0.9896949711459203,0.999304214433139,49.0,0.9899494936611666,1.0,0.9392086330935324,338000.0,2014040.0
339000.0,54.178786346,1.0322459546143743E-5,339000.0,0.9999979591836735,0.9726243708243762,0.9996,0.9896949711459203,0.999304214433139,49.0,0.9899494936611666,1.0,0.9390287769784241,339000.0,2014040.0
340000.0,54.469722991,1.0475388240751206E-5,340000.0,0.9999964285714286,0.9725537855757846,0.9996,0.9896949711459203,0.999304214433139,49.0,0.9899494936611666,1.0,0.9388489208633164,340000.0,2031856.0
341000.0,54.740063351,1.0619626254251429E-5,341000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,341000.0,2062392.0
342000.0,54.96675309,1.0741889866607212E-5,342000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,342000.0,2084816.0
343000.0,55.273579321,1.0908373435902306E-5,343000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,343000.0,2097400.0
344000.0,55.547087391,1.1057066163719342E-5,344000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,344000.0,2101464.0
345000.0,55.799687773,1.1194663746422103E-5,345000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,345000.0,2105616.0
346000.0,56.041947955,1.1326732556538267E-5,346000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,346000.0,2107272.0
347000.0,56.28325336,1.1458892640957157E-5,347000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,347000.0,2117072.0
348000.0,56.566818019,1.161407437131243E-5,348000.0,1.0,1.0,1.0,?,0.9999964285714286,1.7976931348623157E308,?,1.0,1.0,348000.0,2115392.0
349000.0,56.850208288,1.1774018109846472E-5,349000.0,0.4826982698269827,-0.4826982698269827,0.9999,0.0,0.9999964285714286,9999.0,0.0,1.0,0.9843146067415747,349000.0,2181648.0
350000.0,57.153324864,1.19456027671046E-5,350000.0,0.4887988798879888,-0.4887988798879888,0.9999,0.0,0.9999964285714286,9999.0,0.0,1.0,0.98426966292135,350000.0,2188120.0
351000.0,57.47320146,1.212770550156543E-5,351000.0,0.4926992699269927,-0.4926992699269927,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.9842247191011254,351000.0,2200576.0
352000.0,57.799395773,1.2314347958615178E-5,352000.0,0.49294929492949296,-0.49294929492949296,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.9841797752809007,352000.0,2211752.0
353000.0,58.108210322,1.2491377097012734E-5,353000.0,0.494949494949495,-0.494949494949495,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.984134831460676,353000.0,2215896.0
354000.0,58.350004135,1.2630721952713956E-5,354000.0,0.49524952495249525,-0.49524952495249525,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.9840898876404511,354000.0,2227656.0
355000.0,58.663592006,1.2828534898899105E-5,355000.0,0.4955995599559956,-0.4955995599559956,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.9840449438202264,355000.0,2256072.0
356000.0,58.977304463,1.3011632371284738E-5,356000.0,0.4954995499549955,-0.4954995499549955,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.9840000000000017,356000.0,2256072.0
357000.0,59.274903207,1.3185325116331006E-5,357000.0,0.4954995499549955,-0.4954995499549955,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.983955056179777,357000.0,2256072.0
358000.0,59.568986615,1.3357016052730274E-5,358000.0,0.4955995599559956,-0.4955995599559956,0.9999,0.0,0.4887988798879888,9999.0,0.0,1.0,0.9839101123595524,358000.0,2256728.0
359000.0,59.843308854,1.3518466227664165E-5,359000.0,1.0,1.0,1.0,?,0.4887988798879888,1.7976931348623157E308,?,1.0,1.0,359000.0,2274992.0
360000.0,60.138859471,1.3692624893171627E-5,360000.0,1.0,1.0,1.0,?,0.4887988798879888,1.7976931348623157E308,?,1.0,1.0,360000.0,2277800.0
361000.0,60.42998735,1.3864409348711266E-5,361000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,361000.0,2280880.0
362000.0,60.732615943,1.4053781523287828E-5,362000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,362000.0,2402672.0
363000.0,60.979914622,1.4199721802717513E-5,363000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,363000.0,2281160.0
364000.0,61.279284445,1.437662914628262E-5,364000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,364000.0,2284232.0
365000.0,61.539398544,1.4530339008608728E-5,365000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,365000.0,2284232.0
366000.0,61.820128717,1.4696463397402717E-5,366000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,366000.0,2287424.0
367000.0,62.131745009,1.4881013878324837E-5,367000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,367000.0,2289272.0
368000.0,62.435470313,1.506091743053025E-5,368000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,368000.0,2289608.0
369000.0,62.681772774,1.5207572722536587E-5,369000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,369000.0,2301608.0
370000.0,62.917745486,1.5348087652299037E-5,370000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,370000.0,2301776.0
371000.0,63.20312794,1.551827331022685E-5,371000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,371000.0,2305144.0
372000.0,63.50424694,1.5697934324635966E-5,372000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,372000.0,2306312.0
