learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
14000.0,0.90200031,8.110623440035723E-8,14000.0,0.7271954390878176,-0.24233221513510605,0.9998,0.0,0.7298959791958392,4999.0,0.0,1.0,-0.40000000000015545,14000.0,465080.0,0.22023006211786864,0.7797699378821313,14000.0,0.0,217720.0,13836.665494258363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15000.0,0.967911417,8.903642999155241E-8,15000.0,0.7271954390878176,-0.24233221513510605,0.9998,0.0,0.7298959791958392,4999.0,0.0,1.0,-0.5,15000.0,465080.0,0.22023006211786864,0.7797699378821313,15000.0,0.0,217720.0,13836.665494258363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16000.0,1.071488388,1.0202278468729101E-7,16000.0,0.7271954390878176,-0.24233221513510605,0.9998,0.0,0.7298959791958392,4999.0,0.0,1.0,-0.5999999999992894,16000.0,484648.0,0.1861766733807462,0.8138233266192538,16000.0,0.0,227496.0,11.313708498984761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000.0,1.17385348,1.1485719546740461E-7,17000.0,0.7271954390878176,-0.24233221513510605,0.9998,0.0,0.7298959791958392,4999.0,0.0,1.0,-0.6999999999994337,17000.0,484648.0,0.1861766733807462,0.8138233266192538,17000.0,0.0,227496.0,11.313708498984761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18000.0,1.248648098,1.2423485373741015E-7,18000.0,1.0,1.0,1.0,?,0.7298959791958392,1.7976931348623157E308,?,1.0,1.0,18000.0,484648.0,0.1861766733807462,0.8138233266192538,18000.0,0.0,227496.0,11.313708498984761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19000.0,1.347668428,1.3665420591837623E-7,19000.0,1.0,1.0,1.0,?,0.7298959791958392,1.7976931348623157E308,?,1.0,1.0,19000.0,484816.0,0.1861766733807462,0.8138233266192538,19000.0,0.0,227580.0,107.48023074035522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000.0,1.452151646,1.4976326680192725E-7,20000.0,1.0,1.0,1.0,?,0.7298959791958392,1.7976931348623157E308,?,1.0,1.0,20000.0,484984.0,0.1861766733807462,0.8138233266192538,20000.0,0.0,227664.0,226.27416997969522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21000.0,1.55891266,1.632509133187578E-7,21000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,21000.0,488344.0,0.1861766733807462,0.8138233266192538,21000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22000.0,1.667920825,1.7702245352694972E-7,22000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,22000.0,488344.0,0.1861766733807462,0.8138233266192538,22000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23000.0,1.771006507,1.9004577718854778E-7,23000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,23000.0,488344.0,0.1861766733807462,0.8138233266192538,23000.0,0.0,229344.0,2149.6046148071046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
