learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
23000.0,0.783122883,4.233068087660811E-8,23000.0,1.0,1.0,0.9999,0.0,1.0,1.7976931348623157E308,?,0.9999,-0.14999999999923394,23000.0,264448.0,0.8138233266192538,0.18617667338074617,23000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24000.0,0.827421541,4.5361279948455175E-8,24000.0,1.0,1.0,0.9999,0.0,1.0,1.7976931348623157E308,?,0.9999,-0.2,24000.0,264448.0,0.8138233266192538,0.18617667338074617,24000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25000.0,0.872964548,4.8477008527486274E-8,25000.0,1.0,1.0,0.9999,0.0,1.0,1.7976931348623157E308,?,0.9999,-0.25000000000034694,25000.0,264448.0,0.8138233266192538,0.18617667338074617,25000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26000.0,0.917783396,5.1543195298879096E-8,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,26000.0,264448.0,0.8138233266192538,0.18617667338074617,26000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27000.0,0.965102431,5.4780427080295566E-8,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,27000.0,264448.0,0.8138233266192538,0.18617667338074617,27000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28000.0,1.00689094,5.7639299612941426E-8,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,28000.0,264448.0,0.8138233266192538,0.18617667338074617,28000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29000.0,1.05120726,6.067110699319384E-8,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,29000.0,264448.0,0.8138233266192538,0.18617667338074617,29000.0,0.0,114696.0,159987.1518841435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30000.0,1.096040977,6.374220809672235E-8,30000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,30000.0,264784.0,0.8138233266192538,0.18617667338074617,30000.0,0.0,114864.0,160224.73976262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31000.0,1.145025073,6.70976093738671E-8,31000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,31000.0,264784.0,0.8138233266192538,0.18617667338074617,31000.0,0.0,114864.0,160224.73976262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32000.0,1.196931975,7.06532223071634E-8,32000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,32000.0,264784.0,0.8138233266192538,0.18617667338074617,32000.0,0.0,114864.0,160224.73976262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000.0,1.24330155,7.382952939213358E-8,33000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,33000.0,264784.0,0.8138233266192538,0.18617667338074617,33000.0,0.0,114864.0,160224.73976262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34000.0,1.280225626,7.635882158868222E-8,34000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,34000.0,264784.0,0.8138233266192538,0.18617667338074617,34000.0,0.0,114864.0,160224.73976262216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
