learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.816939276,5.454587947302808E-7,1000.0,1.0,1.0,0.999,0.0,0.0,1.7976931348623157E308,?,0.999,-Infinity,1000.0,2580920.0
2000.0,2.216271995,1.4797734503674114E-6,2000.0,1.0,1.0,0.9995,0.0,0.0,1.7976931348623157E308,?,0.9995,-Infinity,2000.0,2580920.0
3000.0,3.714574539,2.4801688577141305E-6,3000.0,1.0,1.0,0.9996666666666667,0.0,0.0,1.7976931348623157E308,?,0.9996666666666667,-Infinity,3000.0,2580920.0
4000.0,5.346794564,3.5699790721652824E-6,4000.0,1.0,1.0,0.99975,0.0,0.0,1.7976931348623157E308,?,0.99975,-Infinity,4000.0,2580920.0
5000.0,6.836659267,4.564740652473447E-6,5000.0,1.0,1.0,0.9998,0.0,0.0,1.7976931348623157E308,?,0.9998,-Infinity,5000.0,2580920.0
6000.0,8.245661663,5.505511614615604E-6,6000.0,1.0,1.0,0.9998333333333334,0.0,0.0,1.7976931348623157E308,?,0.9998333333333334,-Infinity,6000.0,2580920.0
7000.0,10.049878233,6.710161488377582E-6,7000.0,1.0,1.0,0.9998571428571429,0.0,0.0,1.7976931348623157E308,?,0.9998571428571429,-Infinity,7000.0,2580920.0
8000.0,11.795548762,7.875720999002104E-6,8000.0,0.7489997499374844,-0.2163978494623654,0.999625,-1.666944492462227E-4,0.0,3999.0,0.0,0.9998749687421855,-0.500000000000222,8000.0,2580920.0
9000.0,13.006683495,8.684378522426355E-6,9000.0,0.7491109135363414,-0.21642772467955862,0.9996666666666667,-1.4817009954148615E-4,0.0,4499.0,0.0,0.9998888641920427,-0.4999999999997502,9000.0,2580920.0
10000.0,14.906255496,9.952695868168522E-6,10000.0,0.7491998399679936,-0.21645162365806503,0.9997,-1.3335111341161276E-4,0.0,4999.0,0.0,0.9998999799959992,-0.5,10000.0,2580920.0
11000.0,17.005098553,1.1354063678276404E-5,11000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.09999999999993894,11000.0,2580920.0
12000.0,18.853266133,1.2588059019499757E-5,12000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.2,12000.0,2580920.0
13000.0,21.073598262,1.4070543363887256E-5,13000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.29999999999971133,13000.0,2580920.0
14000.0,23.144181337,1.5453042383898162E-5,14000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.40000000000015545,14000.0,2580920.0
15000.0,24.495591319,1.6355359706156752E-5,15000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.5,15000.0,2580920.0
16000.0,26.190629682,1.74871128359984E-5,16000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.5999999999992894,16000.0,2580920.0
17000.0,27.692949397,1.849019045157804E-5,17000.0,0.7492748549709942,-0.21647329465893173,0.9998,0.0,0.7491998399679936,4999.0,0.0,1.0,-0.6999999999994337,17000.0,2580920.0
18000.0,29.036148701,1.9387025620318773E-5,18000.0,1.0,1.0,1.0,?,0.7491998399679936,1.7976931348623157E308,?,1.0,1.0,18000.0,2580920.0
19000.0,30.633860946,2.0453795478355945E-5,19000.0,1.0,1.0,1.0,?,0.7491998399679936,1.7976931348623157E308,?,1.0,1.0,19000.0,2580920.0
20000.0,32.105869851,2.143663499500264E-5,20000.0,1.0,1.0,1.0,?,0.7491998399679936,1.7976931348623157E308,?,1.0,1.0,20000.0,2580920.0
21000.0,33.546762478,2.2398698613130322E-5,21000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,21000.0,2580920.0
22000.0,35.097412522,2.3434045705499396E-5,22000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,22000.0,2580920.0
23000.0,36.33756324,2.426207679152613E-5,23000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,23000.0,2580920.0
24000.0,37.469929082,2.5018141441025318E-5,24000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,24000.0,2580920.0
25000.0,38.915951552,2.598363018273579E-5,25000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,25000.0,2580920.0
26000.0,40.410935452,2.6981809778443188E-5,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,26000.0,2580920.0
27000.0,42.169539366,2.8156004727222214E-5,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,27000.0,2580920.0
28000.0,44.488489012,2.970433459225293E-5,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,28000.0,2580920.0
29000.0,46.262976894,3.0889135041704214E-5,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,29000.0,2580920.0
30000.0,47.745294727,3.187885768370311E-5,30000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,30000.0,2580920.0
31000.0,49.533765321,3.307299419209861E-5,31000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,31000.0,2580920.0
32000.0,50.988623201,3.404438221204326E-5,32000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,32000.0,2580920.0
33000.0,52.32638391,3.49375861078597E-5,33000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,33000.0,2580920.0
34000.0,53.574262979,3.5770777304491414E-5,34000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,34000.0,2580920.0
35000.0,54.942774121,3.668451282929715E-5,35000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,35000.0,2580920.0
36000.0,56.249546652,3.755702635715194E-5,36000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,36000.0,2580920.0
37000.0,57.710854165,3.8532720705787085E-5,37000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,37000.0,2580920.0
38000.0,59.26085823,3.9567636487118594E-5,38000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,38000.0,2580920.0
39000.0,60.815497436,4.060564708650762E-5,39000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,39000.0,2580920.0
40000.0,62.724354948,4.188016423655264E-5,40000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,1.0,40000.0,2580920.0
41000.0,64.273353454,4.291440862036871E-5,41000.0,0.49994999499949994,-0.49994999499949994,0.9999,0.0,1.0,9999.0,0.0,1.0,-0.36666666666651493,41000.0,2580920.0
42000.0,65.994892003,4.40638555494196E-5,42000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.0999999999986012,42000.0,2580920.0
43000.0,67.910189616,4.53426726637736E-5,43000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.149999999999821,43000.0,2580920.0
44000.0,69.272119381,4.6252013896284246E-5,44000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.1999999999985345,44000.0,2580920.0
45000.0,70.872420286,4.732051216597336E-5,45000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.2499999999990632,45000.0,2580920.0
46000.0,72.243783541,4.823615200627123E-5,46000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.299999999998468,46000.0,2580920.0
47000.0,73.847632087,4.930701898565621E-5,47000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.3499999999986956,47000.0,2580920.0
48000.0,75.571003849,5.0457689925086864E-5,48000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.4,48000.0,2580920.0
49000.0,77.020163553,5.142527335354664E-5,49000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.449999999998368,49000.0,2580920.0
50000.0,78.806253501,5.261782033829456E-5,50000.0,0.7498499699939988,-0.21667166766686685,0.9998,0.0,1.0,4999.0,0.0,1.0,-1.500000000000694,50000.0,2580920.0
51000.0,80.29244946,5.361013235014739E-5,51000.0,0.9998999899989999,0.06655998933226648,0.9999,0.0,0.7498499699939988,9999.0,0.0,1.0,-0.27499999999957536,51000.0,2580920.0
52000.0,81.813171132,5.4625496692024545E-5,52000.0,1.0,1.0,1.0,?,0.7498499699939988,1.7976931348623157E308,?,1.0,1.0,52000.0,2580920.0
53000.0,83.57580524,5.580238254430932E-5,53000.0,1.0,1.0,1.0,?,0.7498499699939988,1.7976931348623157E308,?,1.0,1.0,53000.0,2580920.0
54000.0,84.916893167,5.669780797650356E-5,54000.0,1.0,1.0,1.0,?,0.7498499699939988,1.7976931348623157E308,?,1.0,1.0,54000.0,2580920.0
55000.0,86.638236847,5.7847124794280585E-5,55000.0,1.0,1.0,1.0,?,0.7498499699939988,1.7976931348623157E308,?,1.0,1.0,55000.0,2580920.0
56000.0,87.837391327,5.8647783272299725E-5,56000.0,1.0,1.0,1.0,?,0.7498499699939988,1.7976931348623157E308,?,1.0,1.0,56000.0,2580920.0
57000.0,89.001469705,5.942502193334736E-5,57000.0,1.0,1.0,1.0,?,0.7498499699939988,1.7976931348623157E308,?,1.0,1.0,57000.0,2580920.0
