learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
38000.0,2.83410013,2.76263629651318E-7,38000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,38000.0,376800.0,15.0,20217.13333333333,4955.371499215583,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39000.0,2.918407666,2.8448179585362473E-7,39000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,39000.0,376800.0,15.0,20754.0,5081.742712888956,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40000.0,3.000456889,2.924798252514253E-7,40000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,40000.0,376800.0,15.0,21291.73333333334,5204.351756897665,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41000.0,3.08442856,3.0066525186101596E-7,41000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,41000.0,376800.0,15.0,21828.4,5321.177861016434,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42000.0,3.163736631,3.083960780669004E-7,42000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,42000.0,376800.0,15.0,22376.93333333333,5460.535524060237,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43000.0,3.24674875,3.164879690545301E-7,43000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,43000.0,376800.0,15.0,22903.466666666664,5570.555241197962,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44000.0,3.320370448,3.2366449655095743E-7,44000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,44000.0,376800.0,15.0,23438.733333333334,5710.377701626933,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45000.0,3.366658235,3.2817655733165646E-7,45000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,45000.0,376800.0,15.0,23977.800000000007,5844.893451307977,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46000.0,3.44096642,3.3542000250269974E-7,46000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,46000.0,376800.0,15.0,24515.666666666664,5977.189134733897,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47000.0,3.522144176,3.4333308266599977E-7,47000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,47000.0,376800.0,15.0,25041.533333333336,6106.497954365224,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48000.0,3.575066699,3.484918870919695E-7,48000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,48000.0,376800.0,15.0,25576.533333333333,6227.171943147532,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49000.0,3.628339881,3.53684873206541E-7,49000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,49000.0,376800.0,15.0,26113.6,6352.833167740426,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50000.0,3.680729704,3.5879175087312865E-7,50000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,50000.0,376800.0,15.0,26640.666666666668,6477.96906739259,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51000.0,3.75031465,3.6557478212441013E-7,51000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,51000.0,376800.0,15.0,27171.4,6608.913805287089,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52000.0,3.833578219,3.7369118406313166E-7,52000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,52000.0,376800.0,15.0,27710.066666666666,6735.049426763873,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53000.0,3.912515901,3.8138590533100075E-7,53000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,53000.0,376800.0,15.0,28247.86666666667,6853.821456120736,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54000.0,3.989702495,3.8890993329075483E-7,54000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,54000.0,376800.0,15.0,28784.466666666667,6973.894534688087,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55000.0,4.062807746,3.9603611834471434E-7,55000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,55000.0,376800.0,15.0,29314.866666666665,7091.5636182989265,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56000.0,4.141123526,4.0367021758233516E-7,56000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,56000.0,376800.0,15.0,29846.266666666666,7206.346562645484,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57000.0,4.199935292,4.094030961667499E-7,57000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,57000.0,376800.0,15.0,30366.800000000003,7329.122235497041,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58000.0,4.261738851,4.1542761003412317E-7,58000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,58000.0,376800.0,15.0,30898.93333333333,7454.923957326716,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59000.0,4.349733882,4.2400522745773205E-7,59000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,59000.0,376800.0,15.0,31436.0,7577.574282050952,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60000.0,4.435344381,4.323504044469447E-7,60000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,60000.0,376800.0,15.0,31978.53333333333,7713.859390424359,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61000.0,4.516114609,4.4022375942083703E-7,61000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,61000.0,376800.0,15.0,32512.33333333334,7835.831933830516,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62000.0,4.588943758,4.473230304854612E-7,62000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,62000.0,376800.0,15.0,33042.99999999999,7966.360945518707,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63000.0,4.665591153,4.5479449817352E-7,63000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,63000.0,376800.0,15.0,33568.066666666666,8089.197739372345,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64000.0,4.744772702,4.625129912135502E-7,64000.0,1.0,1.0,0.0,0.0,1.0,1.7976931348623157E308,?,0.0,-Infinity,64000.0,376800.0,15.0,34103.40000000001,8208.898567147378,18928.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
