learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
11000.0,0.340095529,1.8270720508694649E-9,11000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,11000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12000.0,0.363893724,1.9569518968276678E-9,12000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,12000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13000.0,0.386722486,2.0815410134382544E-9,13000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,13000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14000.0,0.409663843,2.2067446229234334E-9,14000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,14000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15000.0,0.428029168,2.3069743076525622E-9,15000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,15000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16000.0,0.440759323,2.3764497687295072E-9,16000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,16000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17000.0,0.453212399,2.444413057230412E-9,17000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,17000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18000.0,0.464954751,2.508497533760964E-9,18000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,18000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19000.0,0.476971513,2.5740796166658395E-9,19000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,19000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20000.0,0.489017856,2.6398231393657618E-9,20000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,20000.0,21096.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21000.0,0.504373618,2.724295370510468E-9,21000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,21000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22000.0,0.51653386,2.791189007765302E-9,22000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,22000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23000.0,0.528825357,2.858804680351167E-9,23000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,23000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24000.0,0.540647334,2.9238375177793197E-9,24000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,24000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25000.0,0.552620374,2.9897013545843455E-9,25000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,25000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26000.0,0.564311832,3.054016205426305E-9,26000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,26000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27000.0,0.576903897,3.1232853061892086E-9,27000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,27000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28000.0,0.589338114,3.191686083208769E-9,28000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,28000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29000.0,0.606042581,3.2835775567529098E-9,29000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,29000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30000.0,0.620359543,3.362335336624334E-9,30000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,30000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31000.0,0.635996895,3.448356597740203E-9,31000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,31000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32000.0,0.649272565,3.5213862178164224E-9,32000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,32000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33000.0,0.673272891,3.653412299323827E-9,33000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,33000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
34000.0,0.696288185,3.780019707971563E-9,34000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,34000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35000.0,0.723176415,3.927932184059173E-9,35000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,35000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36000.0,0.746206531,4.054621128706883E-9,36000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,36000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
37000.0,0.768484751,4.1771738844302796E-9,37000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,37000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38000.0,0.789893485,4.294943587227414E-9,38000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,38000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39000.0,0.811065829,4.4114129057961206E-9,39000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,39000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40000.0,0.83155523,4.5241253467214605E-9,40000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,40000.0,21264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
41000.0,0.847485546,4.612450565254937E-9,41000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,41000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42000.0,0.859903327,4.681300625763834E-9,42000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,42000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
43000.0,0.872977311,4.753788986566166E-9,43000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,43000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
44000.0,0.885552273,4.823510533000032E-9,44000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,44000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45000.0,0.898196023,4.8936134726926685E-9,45000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,45000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46000.0,0.910502797,4.961848057806492E-9,46000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,46000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
47000.0,0.922844096,5.030274065875759E-9,47000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,47000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48000.0,0.935462738,5.100237794922044E-9,48000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,48000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49000.0,0.948758548,5.173956064153463E-9,49000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,49000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50000.0,0.96131807,5.243592003912976E-9,50000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,50000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
51000.0,0.977767536,5.3347956359821065E-9,51000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,51000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
52000.0,0.991302129,5.40983783128361E-9,52000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,52000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
53000.0,1.004383191,5.482365435870986E-9,53000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,53000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54000.0,1.017567214,5.555463905017824E-9,54000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,54000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
55000.0,1.036992775,5.66316841762513E-9,55000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,55000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56000.0,1.057142506,5.774888071771712E-9,56000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,56000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
57000.0,1.077658165,5.8886366041004664E-9,57000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,57000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
58000.0,1.098249257,6.002803372715911E-9,58000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,58000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
59000.0,1.118856313,6.117058653309942E-9,59000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,59000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60000.0,1.139666969,6.2324427887549E-9,60000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,60000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
61000.0,1.165296447,6.374544756176571E-9,61000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,61000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
62000.0,1.186027088,6.489485250556221E-9,62000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,62000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63000.0,1.206622781,6.603677529295286E-9,63000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,63000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
64000.0,1.227498988,6.719425110537559E-9,64000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,64000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
65000.0,1.248377249,6.835184080128869E-9,65000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,65000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66000.0,1.26868922,6.947803269693008E-9,66000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,66000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
67000.0,1.288629151,7.058359693251551E-9,67000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,67000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
68000.0,1.308465182,7.168340045989802E-9,68000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,68000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
69000.0,1.328283307,7.278221119381488E-9,69000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,69000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70000.0,1.348218934,7.388753679525108E-9,70000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,70000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
71000.0,1.372605827,7.523966167060038E-9,71000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,71000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
72000.0,1.393355301,7.639011080513398E-9,72000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,72000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
73000.0,1.406193278,7.710190906704715E-9,73000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,73000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
74000.0,1.418412169,7.77793822683394E-9,74000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,74000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
75000.0,1.430637332,7.845720321902384E-9,75000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,75000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
76000.0,1.442546726,7.911751644046355E-9,76000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,76000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77000.0,1.454706687,7.979172228338818E-9,77000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,77000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
78000.0,1.466935693,8.046975630819798E-9,78000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,78000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
79000.0,1.47908361,8.114329437470684E-9,79000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,79000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
80000.0,1.492061618,8.186285661862541E-9,80000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,80000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
81000.0,1.508115634,8.275296731796115E-9,81000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,81000.0,21432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
82000.0,1.525730353,8.373726644497364E-9,82000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,82000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
83000.0,1.546706338,8.490939094629138E-9,83000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,83000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84000.0,1.56620203,8.59987976303324E-9,84000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,84000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
85000.0,1.585896508,8.709931234773246E-9,85000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,85000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
86000.0,1.605511908,8.81954082375392E-9,86000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,86000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
87000.0,1.625177094,8.929428613688795E-9,87000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,87000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
88000.0,1.645131084,9.040930221732704E-9,88000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,88000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
89000.0,1.665089775,9.152458098661152E-9,89000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,89000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
90000.0,1.684676346,9.261906593050805E-9,90000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,90000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
91000.0,1.709720286,9.401850513126699E-9,91000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,91000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
92000.0,1.729705747,9.513527979087083E-9,92000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,92000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
93000.0,1.749420543,9.623692986499516E-9,93000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,93000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
94000.0,1.769156431,9.733975854646412E-9,94000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,94000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
95000.0,1.789146412,9.845678578075018E-9,95000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,95000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
96000.0,1.809226625,9.957885512094941E-9,96000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,96000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
97000.0,1.829215977,1.0069584720712151E-8,97000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,97000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
98000.0,1.849394914,1.0182343318071213E-8,98000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,98000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
99000.0,1.869403345,1.029414913890883E-8,99000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,99000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
100000.0,1.889468034,1.0406269325818863E-8,100000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,100000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
101000.0,1.914440192,1.054581213271245E-8,101000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,101000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
102000.0,1.934765532,1.065938882058486E-8,102000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,102000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
103000.0,1.954626154,1.077036869427189E-8,103000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,103000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
104000.0,1.97473752,1.0882749709244816E-8,104000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,104000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
105000.0,1.994891087,1.099536654068157E-8,105000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,105000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
106000.0,2.014947617,1.1107441135626285E-8,106000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,106000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
107000.0,2.034946593,1.1219194122534245E-8,107000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,107000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
108000.0,2.055002076,1.1331262866910546E-8,108000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,108000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
109000.0,2.075966695,1.144841180456802E-8,109000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,109000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
110000.0,2.097178761,1.1566943460088222E-8,110000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,110000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
111000.0,2.120264845,1.1695947007220237E-8,111000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,111000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
112000.0,2.140292704,1.1807861390467732E-8,112000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,112000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
113000.0,2.160126198,1.1918689674641936E-8,113000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,113000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
114000.0,2.179967412,1.2029561097677796E-8,114000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,114000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
115000.0,2.199967404,1.214131976192817E-8,115000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,115000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
116000.0,2.219771615,1.225198441458866E-8,116000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,116000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
117000.0,2.239717719,1.2363441956173628E-8,117000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,117000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
118000.0,2.259592911,1.247450324608013E-8,118000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,118000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
119000.0,2.279498618,1.2585735051836819E-8,119000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,119000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
120000.0,2.299321574,1.2696504450347275E-8,120000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,120000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
121000.0,2.322839319,1.2827920091282577E-8,121000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,121000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
122000.0,2.342581184,1.2938236358519644E-8,122000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,122000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
123000.0,2.36246274,1.3049333210047335E-8,123000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,123000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
124000.0,2.383607594,1.3167489289250226E-8,124000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,124000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
125000.0,2.405021712,1.3287149998303504E-8,125000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,125000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126000.0,2.426954755,1.3409710426758976E-8,126000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,126000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
127000.0,2.447371115,1.3523795728515834E-8,127000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,127000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
128000.0,2.469131424,1.3645390930529684E-8,128000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,128000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
129000.0,2.486171773,1.3740611300747841E-8,129000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,129000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
130000.0,2.499356652,1.3814287553485483E-8,130000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,130000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
131000.0,2.514294067,1.3897756864260882E-8,131000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,131000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
132000.0,2.53390396,1.4007335680481046E-8,132000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,132000.0,21600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
