learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
50000.0,8.623041799,2.5044169469775793E-6,50000.0,0.9993497398959584,0.04774152441606816,0.9996,0.0,0.9999938775510204,2499.0,0.0,1.0,0.9099099099099198,50000.0,1731064.0
51000.0,8.897655149,2.634193718218033E-6,51000.0,0.9995248099239696,0.04774028507705097,0.9996,0.0,0.9993497398959584,2499.0,0.0,1.0,0.9081081081081176,51000.0,1826744.0
52000.0,9.192838336,2.788185899994131E-6,52000.0,0.9999576533609998,0.9227515986673835,0.9996,0.9634355249470311,0.9993497398959584,174.43859649122808,0.964274111134126,1.0,0.9243636363636444,52000.0,2016552.0
53000.0,9.405016597,2.8998686484578185E-6,53000.0,0.9999849878701991,0.9738988277440406,0.9995,0.9873991681434855,0.9993497398959584,48.01960784313726,0.9900970033271517,0.999897917517354,0.937203791469201,53000.0,2034640.0
54000.0,9.648514291,3.02995025829954E-6,54000.0,0.9999899436391255,0.978595570072064,0.9996,0.989894891716187,0.9993497398959584,48.26108374384236,0.9925326751639475,0.9998979279371236,0.9488151658767829,54000.0,2065016.0
55000.0,9.937071098,3.184781815633922E-6,55000.0,0.9999904464571692,0.9785949967576891,0.9996,0.989894891716187,0.9993497398959584,48.26108374384236,0.9925326751639475,0.9998979279371236,0.9478672985782048,55000.0,2074104.0
56000.0,10.168808589,3.3091535253573843E-6,56000.0,0.9999909492752129,0.9785970577663893,0.9996,0.989894891716187,0.9993497398959584,48.26108374384236,0.9925326751639475,0.9998979279371236,0.9469194312796269,56000.0,2074568.0
57000.0,10.489270061,3.5031910872948887E-6,57000.0,0.999787458502362,0.9462036033698001,0.9988,0.9702615349310495,0.9993497398959584,46.39336492890995,0.9735350372424859,0.9998978445193585,0.8412993039443173,57000.0,2340520.0
58000.0,10.776705268,3.6822123471147E-6,58000.0,0.9997317813446663,0.9461840187252324,0.9988,0.9702615349310495,0.9993497398959584,46.39336492890995,0.9735350372424859,0.9998978445193585,0.8385150812064992,58000.0,2407504.0
59000.0,11.021574286,3.8353807153575175E-6,59000.0,0.9997037006912198,0.9461791721883636,0.9988,0.9702615349310495,0.9993497398959584,46.39336492890995,0.9735350372424859,0.9998978445193585,0.8357308584686811,59000.0,2417896.0
