learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
30000.0,1.964974862,1.6796795557620002E-7,30000.0,0.9751150460184074,0.0906885070503588,0.9996,0.0,0.9457848130239478,2499.0,0.0,1.0,0.3333333333334567,30000.0,480520.0,0.11900884191533839,0.8809911580846616,30000.0,0.0,226624.0,189119.95126902926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31000.0,2.068619698,1.8167368517876706E-7,31000.0,0.9754401760704282,0.09068515628369278,0.9996,0.0,0.9751150460184074,2499.0,0.0,1.0,0.31111111111116635,31000.0,511160.0,0.11900884191533839,0.8809911580846616,31000.0,0.0,241944.0,210785.70304458507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32000.0,2.174222313,1.9564836006447672E-7,32000.0,0.9989578860741377,0.9053890233568416,0.9986,0.9450294014173005,0.9751150460184074,72.52941176470588,0.9471318934179187,1.0,0.7013333333333397,32000.0,511528.0,0.10839798964516685,0.8916020103548332,32000.0,0.0,242072.0,158086.44885631406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33000.0,2.290391678,2.1413365988805476E-7,33000.0,0.9992974323253189,0.9367780286031749,0.9986,0.9637538576251538,0.9751150460184074,48.01960784313726,0.9650764472411539,1.0,0.7880733944954197,33000.0,615088.0,0.08964874287800159,0.9103512571219984,33000.0,0.0,293852.0,221629.89264086197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34000.0,2.393639696,2.306395791823003E-7,34000.0,0.9993559796315423,0.936771097023793,0.9986,0.9637538576251538,0.9751150460184074,48.01960784313726,0.9650764472411539,1.0,0.7816513761467953,34000.0,617960.0,0.08141373246706932,0.9185862675329307,34000.0,0.0,295288.0,222710.351802515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,2.501097536,2.448108339467976E-7,35000.0,0.9996299259198176,0.9413856828056796,0.9987,0.9662588311020911,0.9751150460184074,48.26108374384236,0.967450562629949,1.0,0.7912844036697314,35000.0,509768.0,0.07387379334513523,0.9261262066548648,35000.0,0.0,241392.0,310120.0636656713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36000.0,2.613339205,2.5990008524077016E-7,36000.0,0.9996319371919925,0.9413869241436844,0.9987,0.9662588311020911,0.9751150460184074,48.26108374384236,0.967450562629949,1.0,0.7853211009174378,36000.0,519656.0,0.07387379334513523,0.9261262066548648,36000.0,0.0,246336.0,316161.5840041291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37000.0,2.727730892,2.7564888202377286E-7,37000.0,0.9997786351434987,0.9507695047050544,0.9989,0.9713064936013482,0.9751150460184074,48.75124378109453,0.9722518356068021,1.0,0.8133027522935792,37000.0,532176.0,0.07387379334513523,0.9261262066548648,37000.0,0.0,252596.0,324539.3851476273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38000.0,2.831891533,2.9001628859354185E-7,38000.0,0.9998156985254358,0.9507829180321938,0.9989,0.9713064936013482,0.9751150460184074,48.75124378109453,0.9722518356068021,1.0,0.8082568807339465,38000.0,533184.0,0.07387379334513523,0.9261262066548648,38000.0,0.0,253100.0,325252.1487830634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39000.0,2.945906051,3.0592505555273553E-7,39000.0,0.9998464285714286,0.9537408496734666,0.999,0.9738493723849372,0.9751150460184074,49.0,0.9746794344808963,1.0,0.8211009174311936,39000.0,539360.0,0.07387379334513523,0.9261262066548648,39000.0,0.0,256188.0,329619.2402636715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40000.0,3.032007949,3.180151861037418E-7,40000.0,0.9999045918367347,0.9537939331661296,0.999,0.9738493723849372,0.9751150460184074,49.0,0.9746794344808963,1.0,0.8165137614678882,40000.0,542776.0,0.07387379334513523,0.9261262066548648,40000.0,0.0,257896.0,331559.5412712474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41000.0,3.101145448,3.2772995956063067E-7,41000.0,0.999938775510204,0.9538048192863188,0.999,0.9738493723849372,0.9999045918367347,49.0,0.9746794344808963,1.0,0.8119266055045872,41000.0,543152.0,0.07387379334513523,0.9261262066548648,41000.0,0.0,258084.0,331825.4134209735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42000.0,3.203482192,3.4217195368269875E-7,42000.0,1.0,0.9997795070302591,1.0,1.0,0.9999045918367347,146.05882352941177,1.0,1.0,1.0,42000.0,545504.0,0.07387379334513523,0.9261262066548648,42000.0,0.0,259260.0,333488.5285703243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43000.0,3.315240755,3.5797271965234855E-7,43000.0,1.0,1.0,1.0,?,0.9999045918367347,1.7976931348623157E308,?,1.0,1.0,43000.0,546512.0,0.07387379334513523,0.9261262066548648,43000.0,0.0,259764.0,334201.2922057603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44000.0,3.415935095,3.723879972064433E-7,44000.0,0.9997999799979999,0.02364814657822001,0.9999,0.0,0.9999045918367347,9999.0,0.0,1.0,0.9799086757990891,44000.0,553376.0,0.06698122976317449,0.9330187702368256,44000.0,0.0,263136.0,338121.49220065854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45000.0,3.503756787,3.854235573371852E-7,45000.0,0.9997999799979999,0.0236501820392071,0.9999,0.0,0.9999045918367347,9999.0,0.0,1.0,0.9794520547945229,45000.0,573760.0,0.060689613279991575,0.9393103867200084,45000.0,0.0,273320.0,323719.1412814509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46000.0,3.62797066,4.0387708177597163E-7,46000.0,0.9997999799979999,0.023649376616448614,0.9999,0.0,0.9999045918367347,9999.0,0.0,1.0,0.9789954337899566,46000.0,574264.0,0.060689613279991575,0.9393103867200084,46000.0,0.0,273572.0,323362.75946373295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47000.0,3.739447727,4.217677660008748E-7,47000.0,0.9997999599919984,0.06036158875355058,0.9998,0.0,0.9999045918367347,4999.0,0.0,1.0,0.9572727272727317,47000.0,620360.0,0.0497320483250827,0.9502679516749173,47000.0,0.0,296552.0,325732.98139427026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48000.0,3.814319361,4.3390831665622075E-7,48000.0,0.999749949989998,0.06034886912786841,0.9998,0.0,0.9999045918367347,4999.0,0.0,1.0,0.9563636363636416,48000.0,626792.0,0.0497320483250827,0.9502679516749173,48000.0,0.0,299768.0,329330.7406969474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49000.0,3.893190051,4.4677730369849137E-7,49000.0,0.9998499699939988,0.06035365792916736,0.9998,0.0,0.9999045918367347,4999.0,0.0,1.0,0.9554545454545509,49000.0,630712.0,0.0497320483250827,0.9502679516749173,49000.0,0.0,301728.0,330914.6598868053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000.0,4.02407065,4.6855860156844684E-7,50000.0,0.9987244897959183,0.05419242867918783,0.9996,0.0,0.9999045918367347,2499.0,0.0,1.0,0.9099099099099198,50000.0,643296.0,0.0497320483250827,0.9502679516749173,50000.0,0.0,308020.0,336792.1314520278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51000.0,4.150846481,4.916707773499915E-7,51000.0,0.997874149659864,0.054185780796491056,0.9996,0.0,0.9987244897959183,2499.0,0.0,1.0,0.9081081081081176,51000.0,704704.0,0.0497320483250827,0.9502679516749173,51000.0,0.0,338724.0,379976.55679265264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52000.0,4.296880312,5.213548398704393E-7,52000.0,0.9998447289903326,0.9061979394877706,0.9996,0.9634355249470311,0.9987244897959183,174.43859649122808,0.964274111134126,1.0,0.9243636363636444,52000.0,785728.0,0.0497320483250827,0.9502679516749173,52000.0,0.0,379228.0,409595.8456429948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53000.0,4.438497745,5.504635897299462E-7,53000.0,0.9999359482461829,0.9721017278537577,0.9996,0.9898949070331459,0.9987244897959183,48.01960784313726,0.9901475429766743,1.0,0.9497630331753608,53000.0,794528.0,0.0497320483250827,0.9502679516749173,53000.0,0.0,383628.0,415343.20956047904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54000.0,4.590338269,5.823153429738992E-7,54000.0,0.999921057567135,0.9767457298343052,0.9997,0.9924027552674238,0.9987244897959183,48.26108374384236,0.9925833339709302,1.0,0.9616113744075873,54000.0,810864.0,0.0497320483250827,0.9502679516749173,54000.0,0.0,391796.0,426894.5059379425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55000.0,4.730092409,6.117540690053069E-7,55000.0,0.9999235716573537,0.9767461075422985,0.9997,0.9924027552674238,0.9987244897959183,48.26108374384236,0.9925833339709302,1.0,0.9609004739336536,55000.0,814248.0,0.0497320483250827,0.9502679516749173,55000.0,0.0,393488.0,428812.1795285204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56000.0,4.874126919,6.422187456341897E-7,56000.0,0.9999125096603917,0.976742611817561,0.9997,0.9924027552674238,0.9987244897959183,48.26108374384236,0.9925833339709302,1.0,0.9601895734597201,56000.0,817584.0,0.0497320483250827,0.9502679516749173,56000.0,0.0,395156.0,431171.0877505587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57000.0,5.104170892,7.001896731251997E-7,57000.0,0.9972943322105914,0.9456953437033934,0.999,0.9752179457758741,0.9987244897959183,46.39336492890995,0.9760156940700749,1.0,0.8677494199535953,57000.0,974096.0,0.029976777402664332,0.9700232225973356,57000.0,0.0,473192.0,397065.91348036914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58000.0,5.239161392,7.360586210461066E-7,58000.0,0.9972691564523289,0.9456919956094159,0.999,0.9752179457758741,0.9987244897959183,46.39336492890995,0.9760156940700749,1.0,0.8654292343387469,58000.0,1027112.0,0.029976777402664332,0.9700232225973356,58000.0,0.0,499700.0,430990.06841457495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59000.0,5.347736368,7.649368914681944E-7,59000.0,0.9972556002748031,0.9456952422817131,0.999,0.9752179457758741,0.9987244897959183,46.39336492890995,0.9760156940700749,1.0,0.8631090487238985,59000.0,1028120.0,0.029976777402664332,0.9700232225973356,59000.0,0.0,500204.0,430277.30477913894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60000.0,5.462546786,7.955064264383396E-7,60000.0,0.9973352150862109,0.9542850948569733,0.9992,0.9800795919902026,0.9987244897959183,46.84688995215311,0.9806745066729723,1.0,0.8886310904872355,60000.0,1029224.0,0.029976777402664332,0.9700232225973356,60000.0,0.0,500756.0,430345.1870301328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61000.0,5.581952156,8.239570923041782E-7,61000.0,0.9973272046305754,0.9497122947344342,0.9991,0.9776429731864722,0.9973352150862109,46.61904761904762,0.9783367810436533,1.0,0.8729166666666642,61000.0,921024.0,0.022032052659823588,0.9779679473401764,61000.0,0.0,447012.0,572807.4044493489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62000.0,5.67309362,8.457597206298988E-7,62000.0,0.9964325256851032,0.9427661084131786,0.9991,0.9700352385594537,0.9973352150862109,62.69426751592356,0.9709145993524193,1.0,0.8708333333333319,62000.0,924688.0,0.022032052659823588,0.9779679473401764,62000.0,0.0,448844.0,574685.4800601804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63000.0,5.80575896,8.783286146064084E-7,63000.0,0.9568503047123115,0.1471517461172568,0.9987,0.13317152535134588,0.9973352150862109,713.2857142857143,0.2672612419124244,1.0,0.8121559633027559,63000.0,948960.0,0.019872630878842425,0.9801273691211576,63000.0,0.0,460920.0,589251.8797526233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64000.0,5.93235872,9.110305428688209E-7,64000.0,0.9548010071242596,0.14775083156660518,0.9987,0.13317152535134588,0.9973352150862109,713.2857142857143,0.2672612419124244,1.0,0.8091743119266102,64000.0,998488.0,0.01792098149598381,0.9820790185040162,64000.0,0.0,485676.0,595219.8609858378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65000.0,6.088885631,9.516271824670192E-7,65000.0,0.9541429429773111,0.14778075087622322,0.9987,0.13317152535134588,0.9973352150862109,713.2857142857143,0.2672612419124244,1.0,0.8061926605504633,65000.0,1002544.0,0.01792098149598381,0.9820790185040162,65000.0,0.0,487704.0,597850.2982118517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66000.0,6.254931622,9.952779152003513E-7,66000.0,0.9535742897198936,0.1478416634905816,0.9987,0.13317152535134588,0.9973352150862109,713.2857142857143,0.2672612419124244,1.0,0.8032110091743171,66000.0,1016168.0,0.01792098149598381,0.9820790185040162,66000.0,0.0,494516.0,606771.1573633011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67000.0,6.409468704,1.0359098633871478E-6,67000.0,0.9856728364182091,0.13755920200217153,0.9995,0.0,0.9973352150862109,1999.0,0.0,1.0,0.9231651376146879,67000.0,1016336.0,0.01792098149598381,0.9820790185040162,67000.0,0.0,494600.0,606652.3634240618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68000.0,6.55707816,1.0747331834131482E-6,68000.0,0.9883341670835418,0.13758372313070455,0.9995,0.0,0.9973352150862109,1999.0,0.0,1.0,0.9220183486238617,68000.0,1016672.0,0.01792098149598381,0.9820790185040162,68000.0,0.0,494768.0,606414.7755455831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69000.0,6.700663164,1.1141145911734306E-6,69000.0,0.9911223570785264,0.16639708343896265,0.9993,0.0,0.9973352150862109,1427.5714285714287,0.0,1.0,0.8897260273972545,69000.0,1060192.0,0.01792098149598381,0.9820790185040162,69000.0,0.0,516528.0,634167.3024935927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
