learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.10433219,7.960346251188053E-9,1000.0,1.0,1.0,0.998,0.0,0.0,1.7976931348623157E308,?,0.998,-Infinity,1000.0,294928.0
2000.0,0.163732962,1.2595777763202787E-8,2000.0,1.0,1.0,0.999,0.0,0.0,1.7976931348623157E308,?,0.999,-Infinity,2000.0,301648.0
3000.0,0.221904455,1.723640990495268E-8,3000.0,1.0,1.0,0.9993333333333333,0.0,0.0,1.7976931348623157E308,?,0.9993333333333333,-Infinity,3000.0,308368.0
4000.0,0.27926072,2.1812007214956814E-8,4000.0,1.0,1.0,0.9995,0.0,0.0,1.7976931348623157E308,?,0.9995,-Infinity,4000.0,308368.0
5000.0,0.337686157,2.6472897744927968E-8,5000.0,1.0,1.0,0.9996,0.0,0.0,1.7976931348623157E308,?,0.9996,-Infinity,5000.0,308368.0
6000.0,0.393262819,3.100314547943986E-8,6000.0,1.0,1.0,0.9996666666666667,0.0,0.0,1.7976931348623157E308,?,0.9996666666666667,-Infinity,6000.0,315088.0
7000.0,0.448545348,3.550941740632057E-8,7000.0,1.0,1.0,0.9997142857142857,0.0,0.0,1.7976931348623157E308,?,0.9997142857142857,-Infinity,7000.0,315088.0
8000.0,0.509212676,4.0454623097711136E-8,8000.0,1.0,1.0,0.99975,0.0,0.0,1.7976931348623157E308,?,0.99975,-Infinity,8000.0,315088.0
9000.0,0.56862402,4.529744914869467E-8,9000.0,1.0,1.0,0.9997777777777778,0.0,0.0,1.7976931348623157E308,?,0.9997777777777778,-Infinity,9000.0,315088.0
10000.0,0.626740835,5.0034753621762816E-8,10000.0,1.0,1.0,0.9998,0.0,0.0,1.7976931348623157E308,?,0.9998,-Infinity,10000.0,315088.0
11000.0,0.697703152,5.594250558025306E-8,11000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,11000.0,321808.0
12000.0,0.754111977,6.063865080857027E-8,12000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,12000.0,321808.0
13000.0,0.810407724,6.532538207178314E-8,13000.0,1.0,1.0,1.0,?,1.0,1.7976931348623157E308,?,1.0,?,13000.0,321808.0
14000.0,0.907182891,7.626002022588625E-8,14000.0,0.49884988498849886,-0.49884988498849886,0.9999,0.0,1.0,9999.0,0.0,1.0,-0.39999999999906743,14000.0,436760.0
15000.0,1.034893053,9.23263485530205E-8,15000.0,0.9258766851081471,0.3985846158155235,0.9997,0.727133813577867,1.0,1427.5714285714287,0.7559289460184544,1.0,0.35714285714285715,15000.0,486288.0
16000.0,1.118334109,1.0429239005411871E-7,16000.0,0.9629159394580985,0.6992574457020451,0.9997,0.879851977636462,1.0,713.2857142857143,0.8864052604279183,1.0,0.6571428571428789,16000.0,554336.0
17000.0,1.203358653,1.1647812438241516E-7,17000.0,0.9629159394580985,0.6992574457020451,0.9997,0.879851977636462,1.0,713.2857142857143,0.8864052604279183,1.0,0.6357142857143089,17000.0,554000.0
18000.0,1.311896481,1.320337871870088E-7,18000.0,0.9629159394580985,0.6992574457020451,0.9997,0.879851977636462,1.0,713.2857142857143,0.8864052604279183,1.0,0.614285714285751,18000.0,554000.0
19000.0,1.397606989,1.4438577321518833E-7,19000.0,0.9629052101513548,0.6992567268295642,0.9997,0.879851977636462,1.0,713.2857142857143,0.8864052604279183,1.0,0.5928571428571816,19000.0,557064.0
20000.0,1.503518673,1.5964900839504474E-7,20000.0,0.9629052101513548,0.6992567268295642,0.9997,0.879851977636462,1.0,713.2857142857143,0.8864052604279183,1.0,0.5714285714286395,20000.0,557064.0
21000.0,1.579984848,1.708017012601594E-7,21000.0,0.9629052101513548,0.6992567268295642,0.9997,0.879851977636462,0.9629052101513548,713.2857142857143,0.8864052604279183,1.0,0.550000000000075,21000.0,563784.0
22000.0,1.663986879,1.8305350870036208E-7,22000.0,0.9629052101513548,0.6992567268295642,0.9997,0.879851977636462,0.9629052101513548,713.2857142857143,0.8864052604279183,1.0,0.5285714285714959,22000.0,563784.0
23000.0,1.734975329,1.9340726812170818E-7,23000.0,0.9629052101513548,0.6992567268295642,0.9997,0.879851977636462,0.9629052101513548,713.2857142857143,0.8864052604279183,1.0,0.5071428571429157,23000.0,563784.0
24000.0,1.805786184,2.0373512507716814E-7,24000.0,0.9990680191941832,0.7909527791745986,0.9998,0.9165672426308116,0.9629052101513548,768.2307692307693,0.9198662110077999,1.0,0.6571428571429224,24000.0,563784.0
25000.0,1.88890993,2.1586743515628494E-7,25000.0,0.9373248598879104,0.8126619823888483,0.9999,0.9332835183603823,0.9629052101513548,1249.0,0.9354143466934853,1.0,0.8333333333333641,25000.0,564184.0
26000.0,1.972286208,2.2892250611085859E-7,26000.0,0.49844984498449846,-0.49844984498449846,0.9999,0.0,0.9629052101513548,9999.0,0.0,1.0,0.8266666666666718,26000.0,605256.0
27000.0,2.072374838,2.4574259901575744E-7,27000.0,0.82901537127805,-0.1641630544851035,0.9997,0.0,0.9629052101513548,3332.3333333333335,0.0,1.0,0.5235294117647712,27000.0,649600.0
28000.0,2.149237207,2.58659472665348E-7,28000.0,0.827148144443333,-0.16369822675541712,0.9997,0.0,0.9629052101513548,3332.3333333333335,0.0,1.0,0.5058823529411893,28000.0,649600.0
29000.0,2.257532417,2.7784150059936363E-7,29000.0,0.8694602841136455,-0.08284025563049147,0.9996,0.0,0.9629052101513548,2499.0,0.0,1.0,0.3555555555555794,29000.0,684680.0
30000.0,2.367205293,2.983513783079179E-7,30000.0,0.8688725490196079,-0.08265772673465954,0.9995,-1.600256040124292E-4,0.9629052101513548,2499.0,0.0,0.9998999599839936,0.16666666666682087,30000.0,722880.0
31000.0,2.521256384,3.296233303275808E-7,31000.0,0.8673969587835134,-0.08218591247564877,0.9995,-1.600256040124292E-4,0.8688725490196079,2499.0,0.0,0.9998999599839936,0.13888888888895792,31000.0,784680.0
32000.0,2.692591054,3.656356655951817E-7,32000.0,0.9923198141787128,0.9145752288019905,0.9988,0.9535914063660222,0.8688725490196079,72.52941176470588,0.9586576386070942,0.9998986212489862,0.7440000000000021,32000.0,812472.0
