learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes),member weight 1,member weight 2,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
77000.0,7.178530303,1.1546171902791495E-6,77000.0,0.9999979983826932,0.9946086249354081,0.9998,0.9950198607951495,0.9940100927792311,48.01960784313726,0.9998979123064055,0.999795835034708,0.9759375000000026,77000.0,1055768.0,0.8138233266192538,0.18617667338074612,77000.0,0.0,515388.0,726651.2126185437
78000.0,7.357093104,1.2045074301011054E-6,78000.0,0.9999611548948567,0.9896766344998988,0.9996,0.9900870603921075,0.9940100927792311,47.78048780487805,0.9974052168243298,0.9996937212863706,0.9513260530421268,78000.0,1080008.0,0.7973295310983515,0.2026704689016485,78000.0,0.0,527508.0,743791.4809945056
79000.0,7.498511035,1.2442617747685148E-6,79000.0,0.9999780678723432,0.9926670744409744,0.9997,0.9936860927353032,0.9940100927792311,40.1522633744856,0.9978379809200836,0.9997950189607462,0.9651982378854663,79000.0,1086632.0,0.7973295310983515,0.2026704689016485,79000.0,0.0,530820.0,748475.3563130853
80000.0,7.602136158,1.2737032756488356E-6,80000.0,0.9999041039494292,0.9907933392361851,0.9981,0.9779177918907622,0.9940100927792311,21.573363431151243,0.996852324639199,0.9982211991210631,0.8274687854710542,80000.0,1098240.0,0.0046169822866307785,0.9953830177133692,80000.0,0.0,536624.0,756683.4518290987
81000.0,7.748343651,1.3160897387769776E-6,81000.0,0.9996681370892072,0.9904708195794475,0.9981,0.9778709836417651,0.9999041039494292,21.624434389140273,0.9968473034421339,0.998221385227035,0.8253121452894423,81000.0,1120624.0,0.0046169822866307785,0.9953830177133692,81000.0,0.0,547816.0,772511.3300191785
82000.0,7.915346899,1.3650338360847655E-6,82000.0,0.9994375846818518,0.989993475785264,0.9981,0.9778709836417651,0.9999041039494292,21.624434389140273,0.9968473034421339,0.998221385227035,0.8231555051078301,82000.0,1132864.0,0.0046169822866307785,0.9953830177133692,82000.0,0.0,553936.0,781166.3170209017
83000.0,8.073201704,1.411764604656063E-6,83000.0,0.9992008778981195,0.9894836262456752,0.9981,0.9778709836417651,0.9999041039494292,21.624434389140273,0.9968473034421339,0.998221385227035,0.8209988649262191,83000.0,1144320.0,0.0046169822866307785,0.9953830177133692,83000.0,0.0,559664.0,789266.9323061749
84000.0,8.2418875,1.4618686168935687E-6,84000.0,0.9989629875804684,0.9889746007893827,0.9981,0.9778709836417651,0.9999041039494292,21.624434389140273,0.9968473034421339,0.998221385227035,0.8188422247446072,84000.0,1148144.0,0.0046169822866307785,0.9953830177133692,84000.0,0.0,561576.0,791970.9086374323
85000.0,8.408607884,1.5113888513072455E-6,85000.0,0.9987269909170873,0.9884916490679522,0.9981,0.9778709836417651,0.9999041039494292,21.624434389140273,0.9968473034421339,0.998221385227035,0.8166855845629953,85000.0,1148144.0,0.0046169822866307785,0.9953830177133692,85000.0,0.0,561576.0,791970.9086374323
86000.0,8.567403743,1.558676568280266E-6,86000.0,0.9984951878369795,0.9876699344038091,0.9982,0.9790578304051911,0.9999041039494292,21.573363431151243,0.9969045691991071,0.9983258344668829,0.8244897959183656,86000.0,1151096.0,0.0046169822866307785,0.9953830177133692,86000.0,0.0,563052.0,794058.2878554949
